date,stream,reach,microsite,quadrat,quadrat.id,species,sample.id,salmon.density,chum.density,pink.density,dist.upstream,dist.from.stream,side.of.stream,orientation,slope,aspect,avg.canopy.cover,avg.soil.moisture,ref.soil.moisture,stem.density,fruit.count,punch.weight.mg,punch.notes,image.id,leaf.area,num..of.leaves,rMean,gMean,bMean,percent.green,c.13,total.c.ug,n.15,total.n.ug,sample.weight.mg
19-Jul-19,Quartcha,3,B,1,Quartcha-3B1,RUSP,Quartcha-3B1-RUSP,14.21145833,11.30208333,2.909375,254,6.1,L,15,32,15,92.82,27,13.6,8,6,0.426,NA,IMG_8131,57.03,NA,59.492,90.251,35.395,0.48747961,NA,NA,NA,NA,NA
19-Jul-19,Quartcha,3,B,2,Quartcha-3B2,MADI,Quartcha-3B2-MADI,14.21145833,11.30208333,2.909375,257,7.3,L,15,32,15,78.78,14.6,13.6,9,NA,0.593,NA,IMG_8169,20.743,NA,63.582,93.349,27.486,0.506184354,-34.97,1838.6,-3.19,85.61,4.419
19-Jul-19,Quartcha,3,B,2,Quartcha-3B2,RUSP,Quartcha-3B2-RUSP,14.21145833,11.30208333,2.909375,257,7.3,L,15,32,15,78.78,14.6,13.6,3,NA,0.77,NA,IMG_8124,110.377,NA,58.362,85.621,39.625,0.466324997,NA,NA,NA,NA,NA
19-Jul-19,Quartcha,3,C,1,Quartcha-3C1,MADI,Quartcha-3C1-MADI,14.21145833,11.30208333,2.909375,279,0.5,R,274,34,274,88.66,10.4,13.6,14,NA,0.555,NA,IMG_8147,26.235,NA,89.901,119.198,34.556,0.489208102,NA,NA,NA,NA,NA
19-Jul-19,Quartcha,3,C,1,Quartcha-3C1,RUSP,Quartcha-3C1-RUSP,14.21145833,11.30208333,2.909375,279,0.5,R,274,34,274,88.66,10.4,13.6,6,38,0.763,NA,IMG_8148,56.855,NA,52.089,80.778,33.136,0.486605664,-31.3,1753.75,-0.11,95.95,4.022
19-Jul-19,Quartcha,3,C,1,Quartcha-3C1,TITR,Quartcha-3C1-TITR,14.21145833,11.30208333,2.909375,279,0.5,R,274,34,274,88.66,10.4,13.6,NA,NA,0.819,NA,IMG_8149,17.43,NA,51.614,71.689,31.807,0.462181678,NA,NA,NA,NA,NA
19-Jul-19,Quartcha,3,C,2,Quartcha-3C2,MADI,Quartcha-3C2-MADI,14.21145833,11.30208333,2.909375,283,5,R,274,34,274,89.7,28,13.6,14,NA,0.446,NA,IMG_8146,47.016,NA,60.539,85.141,33.583,0.474950213,-35.45,1678.75,-1.73,135.86,4.028
19-Jul-19,Quartcha,3,C,2,Quartcha-3C2,MEFE,Quartcha-3C2-MEFE,14.21145833,11.30208333,2.909375,283,5,R,274,0,NA,78,33.4,13.6,4,NA,1.002,NA,IMG_8142,29.921,7,58.435,85.269,29.466,0.492400531,-32.47,2056.24,-1.92,82.98,4.626
19-Jul-19,Quartcha,3,C,2,Quartcha-3C2,TITR,Quartcha-3C2-TITR,14.21145833,11.30208333,2.909375,283,5,R,274,0,NA,78,33.4,13.6,NA,NA,1.067,NA,IMG_8152,11.19,NA,65.57,91.982,27.884,0.496030976,NA,NA,NA,NA,NA
19-Jul-19,Quartcha,3,C,2,Quartcha-3C2,VASP,Quartcha-3C2-VASP,14.21145833,11.30208333,2.909375,283,5,R,274,0,NA,78,33.4,13.6,2,NA,0.727,NA,IMG_8150,32.211,NA,77.548,98.467,41.227,0.453259499,-33.75,1992.84,-3.04,98.63,4.37
19-Jul-19,Quartcha,3,D,1,Quartcha-3D1,MADI,Quartcha-3D1-MADI,14.21145833,11.30208333,2.909375,294,2.2,L,74,35,74,92.04,15.6,13.6,12,NA,0.52,NA,IMG_8167,23.911,NA,57.386,81.17,27.539,0.488696228,NA,NA,NA,NA,NA
19-Jul-19,Quartcha,3,D,1,Quartcha-3D1,RUSP,Quartcha-3D1-RUSP,14.21145833,11.30208333,2.909375,294,2.2,L,74,35,74,92.04,15.6,13.6,8,NA,0.725,NA,IMG_8178,88.173,NA,45.495,68.611,29.542,0.477632825,NA,NA,NA,NA,NA
19-Jul-19,Quartcha,3,D,1,Quartcha-3D1,TITR,Quartcha-3D1-TITR,14.21145833,11.30208333,2.909375,294,2.2,L,74,35,74,92.04,15.6,13.6,NA,NA,0.805,NA,IMG_8170,18.418,NA,51.704,73.218,29.64,0.473712814,NA,NA,NA,NA,NA
19-Jul-19,Quartcha,3,D,1,Quartcha-3D1,VASP,Quartcha-3D1-VASP,14.21145833,11.30208333,2.909375,294,2.2,L,74,35,74,92.04,15.6,13.6,1,NA,0.717,NA,IMG_8168,23.45,NA,70.091,94.239,30.159,0.484546684,-34.73,2069.68,-0.32,97.32,4.6
19-Jul-19,Quartcha,4,A,1,Quartcha-4A1,MADI,Quartcha-4A1-MADI,14.21145833,11.30208333,2.909375,308,2.7,R,236,22,236,79.04,43.1,13.6,20,NA,0.679,NA,IMG_8153,49.472,NA,65.985,95.759,31.327,0.495978164,NA,NA,NA,NA,NA
19-Jul-19,Quartcha,4,A,1,Quartcha-4A1,RUSP,Quartcha-4A1-RUSP,14.21145833,11.30208333,2.909375,308,2.7,R,236,22,236,79.04,43.1,13.6,3,NA,0.717,NA,IMG_8158,112.644,NA,58.347,81.579,34.802,0.466891397,-31.28,1848.15,0.21,107.38,4.225
19-Jul-19,Quartcha,4,A,2,Quartcha-4A2,MADI,Quartcha-4A2-MADI,14.21145833,11.30208333,2.909375,311,4.8,R,236,0,NA,8.12,29.9,13.6,34,NA,0.504,NA,IMG_8136,31.847,NA,65.584,96.503,34.479,0.490944517,-32.1,1843.64,-0.16,105.5,4.331
19-Jul-19,Quartcha,4,A,2,Quartcha-4A2,MEFE,Quartcha-4A2-MEFE,14.21145833,11.30208333,2.909375,311,4.8,R,236,0,NA,8.12,29.9,13.6,9,NA,0.899,NA,NA,NA,NA,NA,NA,NA,NA,-32.6,1846.29,1.15,88.85,4.269
19-Jul-19,Quartcha,4,A,2,Quartcha-4A2,RUSP,Quartcha-4A2-RUSP,14.21145833,11.30208333,2.909375,311,4.8,R,236,22,236,89.7,28,13.6,2,NA,0.614,NA,IMG_8139,75.774,NA,46.445,72.187,30.889,0.482788371,NA,NA,NA,NA,NA
19-Jul-19,Quartcha,4,A,2,Quartcha-4A2,VASP,Quartcha-4A2-VASP,14.21145833,11.30208333,2.909375,311,4.8,R,236,0,NA,8.12,29.9,13.6,2,NA,1.392,NA,IMG_8144,13.96,NA,81.259,102.061,41.621,0.453723421,-33.01,1953.3,1.81,73.78,4.118
19-Jul-19,Quartcha,4,B,1,Quartcha-4B1,RUSP,Quartcha-4B1-RUSP,14.21145833,11.30208333,2.909375,330,1.7,L,82,0,NA,79.56,8.1,13.6,8,7,0.516,NA,IMG_8177,68.191,NA,56.868,85.05,29.55,0.496010918,NA,NA,NA,NA,NA
19-Jul-19,Quartcha,4,B,1,Quartcha-4B1,TITR,Quartcha-4B1-TITR,14.21145833,11.30208333,2.909375,330,1.7,L,82,0,NA,79.56,8.1,13.6,NA,NA,0.818,NA,IMG_8160,14.016,NA,53.573,75.362,28.561,0.478501041,NA,NA,NA,NA,NA
19-Jul-19,Quartcha,4,B,1,Quartcha-4B1,VASP,Quartcha-4B1-VASP,14.21145833,11.30208333,2.909375,330,1.7,L,82,0,NA,79.56,8.1,13.6,3,NA,0.808,NA,IMG_8161,14.759,NA,73.295,95.542,34.671,0.469475402,-35.75,1999.01,-0.42,90.74,4.36
19-Jul-19,Quartcha,4,C,1,Quartcha-4C1,MADI,Quartcha-4C1-MADI,14.21145833,11.30208333,2.909375,357,1.7,R,248,17,248,86.78,14.4,13.6,3,NA,0.616,NA,IMG_8132,25.683,NA,74.706,98.903,37.652,0.468155504,-32.55,1888.79,0.56,101.89,4.507
19-Jul-19,Quartcha,4,C,1,Quartcha-4C1,RUSP,Quartcha-4C1-RUSP,14.21145833,11.30208333,2.909375,357,1.7,R,248,17,248,86.78,14.4,13.6,4,33,0.754,NA,IMG_8126,83.829,NA,57.148,86.456,42.347,0.464939688,-32.99,1830.63,0.87,93.49,4.189
19-Jul-19,Quartcha,4,C,1,Quartcha-4C1,TITR,Quartcha-4C1-TITR,14.21145833,11.30208333,2.909375,357,1.7,R,248,17,248,86.78,14.4,13.6,NA,NA,0.942,NA,IMG_8128,14.464,NA,65.802,93.905,32.852,0.487668715,NA,NA,NA,NA,NA
19-Jul-19,Quartcha,4,D,1,Quartcha-4D1,MADI,Quartcha-4D1-MADI,14.21145833,11.30208333,2.909375,379,0.5,L,48,32,48,93.86,31.4,13.6,38,NA,0.591,NA,IMG_8122,34.462,NA,75.686,106.758,38.169,0.483915272,NA,NA,NA,NA,NA
19-Jul-19,Quartcha,4,D,1,Quartcha-4D1,RUSP,Quartcha-4D1-RUSP,14.21145833,11.30208333,2.909375,379,0.5,L,48,32,48,93.86,31.4,13.6,10,78,0.943,NA,IMG_8123,49.044,NA,56.824,83.805,34.839,0.477608453,NA,NA,NA,NA,NA
19-Jul-19,Quartcha,4,D,2,Quartcha-4D2,MADI,Quartcha-4D2-MADI,14.21145833,11.30208333,2.909375,377,1.5,L,48,32,48,86.06,31.5,13.6,220,NA,0.658,NA,IMG_8129,18.312,NA,88.094,115.419,36.116,0.481657062,-32.17,1952.78,5,86.76,4.504
19-Jul-19,Quartcha,4,D,2,Quartcha-4D2,RUSP,Quartcha-4D2-RUSP,14.21145833,11.30208333,2.909375,377,1.5,L,48,32,48,86.06,31.5,13.6,4,NA,0.673,NA,IMG_8125,47.697,NA,58.963,85.072,31.544,0.484522637,-33.19,1892.73,4.7,92.65,4.428
19-Jul-19,Quartcha,4,D,2,Quartcha-4D2,VASP,Quartcha-4D2-VASP,14.21145833,11.30208333,2.909375,377,1.5,L,48,32,48,86.06,31.5,13.6,1,NA,0.847,NA,IMG_8121,20.85,NA,64.272,87.284,35.574,0.466435099,-34.77,1767.76,1.56,74.26,3.842
20-Jul-19,Bullock Main,1,A,1,Bullock Main-1A1,MADI,Bullock Main-1A1-MADI,13.37376543,10.97820988,2.395555556,7,2.2,R,182,35,182,89.96,22.7,14.7,9,NA,0.643,NA,IMG_8254,14.477,NA,100.927,120.664,38.621,0.463714202,-34.22,1806.57,6.96,73.87,4.419
20-Jul-19,Bullock Main,1,A,1,Bullock Main-1A1,VASP,Bullock Main-1A1-VASP,13.37376543,10.97820988,2.395555556,7,2.2,R,182,35,182,89.96,22.7,14.7,3,NA,0.981,NA,IMG_8252,15.307,NA,65.193,80.864,42.499,0.428859331,-32.57,1960.97,5.64,99.57,4.255
20-Jul-19,Bullock Main,1,A,2,Bullock Main-1A2,MADI,Bullock Main-1A2-MADI,13.37376543,10.97820988,2.395555556,7,8.9,R,182,16,182,85.54,45.3,14.7,1,NA,0.608,NA,IMG_8261,15.876,NA,71.388,92.168,30.322,0.475391741,-33.18,1825.03,1.36,100.02,4.505
20-Jul-19,Bullock Main,1,A,2,Bullock Main-1A2,MEFE,Bullock Main-1A2-MEFE,13.37376543,10.97820988,2.395555556,7,8.9,R,182,16,182,85.54,45.3,14.7,2,NA,0.837,NA,IMG_8255,34.346,6,65.495,82.08,29.341,0.463948993,-33.3,1688.81,5.49,81.1,3.945
20-Jul-19,Bullock Main,1,A,2,Bullock Main-1A2,TITR,Bullock Main-1A2-TITR,13.37376543,10.97820988,2.395555556,7,8.9,R,182,16,182,85.54,45.3,14.7,NA,NA,1.081,NA,IMG_8263,10.795,NA,80.658,102.615,37.345,0.465125239,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,1,A,2,Bullock Main-1A2,VASP,Bullock Main-1A2-VASP,13.37376543,10.97820988,2.395555556,7,8.9,R,182,16,182,85.54,45.3,14.7,1,NA,0.943,NA,IMG_8258,9.825,NA,81.744,94.014,35.537,0.444941906,-34.04,2032.7,3.66,86.59,4.518
20-Jul-19,Bullock Main,1,A,3,Bullock Main-1A3,RUSP,Bullock Main-1A3-RUSP,13.37376543,10.97820988,2.395555556,8,7.9,R,182,15,182,92.3,26.2,14.7,1,12,NA,envelope missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,1,A,3,Bullock Main-1A3,VASP,Bullock Main-1A3-VASP,13.37376543,10.97820988,2.395555556,8,7.9,R,182,15,182,92.3,26.2,14.7,1,NA,NA,envelope missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,1,B,1,Bullock Main-1B1,RUSP,Bullock Main-1B1-RUSP,13.37376543,10.97820988,2.395555556,10,2.1,L,354,0,NA,89.44,62.8,14.7,6,96,0.5,NA,IMG_8248,69.577,NA,50.258,76.126,32.184,0.480084254,-33.16,1620.26,6.32,101.68,3.787
20-Jul-19,Bullock Main,1,B,2,Bullock Main-1B2,MADI,Bullock Main-1B2-MADI,13.37376543,10.97820988,2.395555556,10,5.8,L,354,16,354,84.5,51.2,14.7,1,NA,0.469,NA,IMG_8265,45.046,NA,55.457,74.11,26.548,0.474714153,-37.29,1776.35,3.09,116.92,4.297
20-Jul-19,Bullock Main,1,B,2,Bullock Main-1B2,MEFE,Bullock Main-1B2-MEFE,13.37376543,10.97820988,2.395555556,10,5.8,L,354,16,354,84.5,51.2,14.7,2,NA,0.946,NA,IMG_8236,26.041,7,81.075,94.217,31.78,0.45499633,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,1,B,2,Bullock Main-1B2,RUSP,Bullock Main-1B2-RUSP,13.37376543,10.97820988,2.395555556,10,5.8,L,354,16,354,84.5,51.2,14.7,NA,NA,0.637,NA,IMG_8268,83.179,NA,54.725,72.95,31.314,0.458836775,-32.29,1810.27,6.01,106.49,4.265
20-Jul-19,Bullock Main,1,B,2,Bullock Main-1B2,VASP,Bullock Main-1B2-VASP,13.37376543,10.97820988,2.395555556,10,5.8,L,354,16,354,84.5,51.2,14.7,1,NA,0.99,NA,IMG_8267,28.035,NA,50.393,62.774,30.206,0.437836971,-35.37,2023.43,4.24,107.56,4.54
20-Jul-19,Bullock Main,1,C,1,Bullock Main-1C1,MADI,Bullock Main-1C1-MADI,13.37376543,10.97820988,2.395555556,31,1.1,R,146,22,80,87.88,40.8,14.7,35,NA,NA,envelope missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,1,C,1,Bullock Main-1C1,MEFE,Bullock Main-1C1-MEFE,13.37376543,10.97820988,2.395555556,31,1.1,R,146,22,80,87.88,40.8,14.7,5,NA,NA,envelope missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,1,C,1,Bullock Main-1C1,RUSP,Bullock Main-1C1-RUSP,13.37376543,10.97820988,2.395555556,31,1.1,R,146,22,80,87.88,40.8,14.7,3,2,NA,envelope missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,1,C,1,Bullock Main-1C1,VASP,Bullock Main-1C1-VASP,13.37376543,10.97820988,2.395555556,31,1.1,R,146,22,80,87.88,40.8,14.7,3,NA,NA,envelope missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,1,D,1,Bullock Main-1D1,MEFE,Bullock Main-1D1-MEFE,13.37376543,10.97820988,2.395555556,47,4.9,L,322,24,349,86.06,51.3,14.7,1,NA,0.562,NA,IMG_8237,18.29,6,63.457,76.097,30.885,0.446476452,-35.62,1775.29,0.58,102.13,4.264
20-Jul-19,Bullock Main,1,D,1,Bullock Main-1D1,RUSP,Bullock Main-1D1-RUSP,13.37376543,10.97820988,2.395555556,47,4.9,L,322,24,349,86.06,51.3,14.7,5,77,0.798,NA,IMG_8228,142.17,NA,45.664,61.723,29.303,0.451554613,-34.74,1846.28,5.93,110.81,4.24
20-Jul-19,Bullock Main,1,D,2,Bullock Main-1D2,MADI,Bullock Main-1D2-MADI,13.37376543,10.97820988,2.395555556,45,8.9,L,322,18,322,69.58,35.8,14.7,1,NA,0.874,NA,IMG_8246,75.722,NA,48.586,70.839,25.94,0.48731813,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,1,D,2,Bullock Main-1D2,VASP,Bullock Main-1D2-VASP,13.37376543,10.97820988,2.395555556,45,8.9,L,322,18,322,69.58,35.8,14.7,6,NA,0.735,NA,IMG_8264,16.405,NA,110.283,115.035,76.6,0.38101405,-36.98,1859.35,6.48,73.02,4.114
20-Jul-19,Bullock Main,2,A,1,Bullock Main-2A1,RUSP,Bullock Main-2A1-RUSP,13.37376543,10.97820988,2.395555556,62,0.5,R,107,29,107,65.78,52.2,14.7,6,58,0.737,NA,IMG_8239,110.195,NA,53.806,70.299,26.839,0.465729012,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,2,A,2,Bullock Main-2A2,MADI,Bullock Main-2A2-MADI,13.37376543,10.97820988,2.395555556,57,3,R,107,29,107,84.76,41.9,14.7,18,NA,0.718,NA,IMG_8266,68.186,NA,50.214,76.15,26.744,0.49736134,-34.4,1867.44,4.38,111.29,4.413
20-Jul-19,Bullock Main,2,A,2,Bullock Main-2A2,MEFE,Bullock Main-2A2-MEFE,13.37376543,10.97820988,2.395555556,57,3,R,107,29,107,84.76,41.9,14.7,1,NA,1.048,NA,IMG_8259,27.949,9,91.565,104.428,36.315,0.449523908,-34.35,1855.44,4.62,53.59,4.313
20-Jul-19,Bullock Main,2,A,2,Bullock Main-2A2,VASP,Bullock Main-2A2-VASP,13.37376543,10.97820988,2.395555556,57,3,R,107,29,107,84.76,41.9,14.7,3,NA,0.656,NA,IMG_8270,23.873,NA,35.57,32.404,38.74,NA,-33.84,1935.15,6.44,104.98,4.349
20-Jul-19,Bullock Main,2,B,1,Bullock Main-2B1,MADI,Bullock Main-2B1-MADI,13.37376543,10.97820988,2.395555556,73,0.5,L,268,22,268,82.16,49.3,14.7,14,NA,0.589,NA,IMG_8225,21.134,NA,56.405,76.402,24.435,0.485887994,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,2,B,1,Bullock Main-2B1,RUSP,Bullock Main-2B1-RUSP,13.37376543,10.97820988,2.395555556,74,0.5,L,268,22,268,82.16,49.3,14.7,5,47,1.122,NA,IMG_8230,82.621,NA,38.194,48.644,26.809,0.428027137,-31.67,1863.53,3.56,119.27,4.371
20-Jul-19,Bullock Main,2,B,1,Bullock Main-2B1,TITR,Bullock Main-2B1-TITR,13.37376543,10.97820988,2.395555556,74,0.5,L,268,22,268,82.16,49.3,14.7,NA,NA,0.747,NA,IMG_8233,7.82,NA,59.043,74.303,33.831,0.444457072,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,2,B,2,Bullock Main-2B2,MEFE,Bullock Main-2B2-MEFE,13.37376543,10.97820988,2.395555556,73,4.5,L,268,0,NA,78,57.2,14.7,2,NA,1.147,NA,IMG_8272,36.713,11,85.959,99.753,44.633,0.433059107,-34.04,1782.73,3.07,66.52,4.11
20-Jul-19,Bullock Main,2,B,2,Bullock Main-2B2,VASP,Bullock Main-2B2-VASP,13.37376543,10.97820988,2.395555556,73,4.5,L,268,0,NA,78,57.2,14.7,1,NA,0.646,NA,IMG_8271,11.651,NA,84.588,100.445,40.834,0.444708612,-36.36,1842.88,0.48,90.63,4.128
20-Jul-19,Bullock Main,2,C,1,Bullock Main-2C1,MADI,Bullock Main-2C1-MADI,13.37376543,10.97820988,2.395555556,86,0.5,R,134,15,98,35.8,29,14.7,2,29,0.608,NA,IMG_8269,50.667,NA,70.311,91.607,30.928,0.475026705,-35.6,1737.08,1.04,86.98,4.299
20-Jul-19,Bullock Main,2,C,1,Bullock Main-2C1,MEFE,Bullock Main-2C1-MEFE,13.37376543,10.97820988,2.395555556,86,0.5,R,134,15,98,35.8,29,14.7,NA,NA,1.498,NA,IMG_8235,21.015,7,58.992,70.862,24.025,0.460504682,-32.86,1922.31,5.21,66.37,4.284
20-Jul-19,Bullock Main,2,C,1,Bullock Main-2C1,RUSP,Bullock Main-2C1-RUSP,13.37376543,10.97820988,2.395555556,86,0.5,R,134,15,98,35.8,29,14.7,7,29,0.834,NA,IMG_8256,72.485,NA,42.689,61.582,31.632,0.453132013,-33.47,1663.53,2.71,115.83,3.97
20-Jul-19,Bullock Main,2,C,1,Bullock Main-2C1,TITR,Bullock Main-2C1-TITR,13.37376543,10.97820988,2.395555556,86,0.5,R,134,15,98,35.8,29,14.7,NA,NA,0.949,NA,IMG_8273,11.272,NA,52.891,72.211,28.667,0.469607008,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,2,C,1,Bullock Main-2C1,VASP,Bullock Main-2C1-VASP,13.37376543,10.97820988,2.395555556,86,0.5,R,134,15,98,35.8,29,14.7,NA,NA,0.768,NA,IMG_8257,16.453,NA,70.393,78.245,37.477,0.420412111,-34.65,1818.44,6.25,89.9,3.986
20-Jul-19,Bullock Main,2,C,2,Bullock Main-2C2,MADI,Bullock Main-2C2-MADI,13.37376543,10.97820988,2.395555556,85,4.5,R,134,10,110,74.62,43.4,14.7,NA,NA,0.915,NA,IMG_8226,18.316,NA,78.899,97.917,31.19,0.470741229,-33.15,1686.37,0.98,57.77,4.162
20-Jul-19,Bullock Main,2,C,2,Bullock Main-2C2,MEFE,Bullock Main-2C2-MEFE,13.37376543,10.97820988,2.395555556,85,4.5,R,134,10,110,74.62,43.4,14.7,2,NA,1.354,NA,IMG_8234,26.2,8,69.132,85.095,34.557,0.450753242,-33.94,1849.42,1.15,64.89,4.249
20-Jul-19,Bullock Main,2,C,2,Bullock Main-2C2,RUSP,Bullock Main-2C2-RUSP,13.37376543,10.97820988,2.395555556,85,4.5,R,134,10,110,74.62,43.4,14.7,NA,NA,0.845,NA,IMG_8227,145.745,NA,57.455,74.974,32.383,0.454906196,-32.64,1880.44,5.88,129.66,4.441
20-Jul-19,Bullock Main,2,C,2,Bullock Main-2C2,VASP,Bullock Main-2C2-VASP,13.37376543,10.97820988,2.395555556,85,4.5,R,134,10,110,74.62,43.4,14.7,2,NA,0.944,NA,IMG_8243,13.136,NA,69.368,75.838,33.381,0.42465577,-34.46,1860.66,4.82,84.5,4.173
20-Jul-19,Bullock Main,2,D,1,Bullock Main-2D1,RUSP,Bullock Main-2D1-RUSP,13.37376543,10.97820988,2.395555556,102,1.1,L,301,0,NA,83.98,27.1,14.7,11,47,0.687,NA,IMG_8275,68.917,NA,62.832,85.051,32.27,0.472104267,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,2,D,2,Bullock Main-2D2,MADI,Bullock Main-2D2-MADI,13.37376543,10.97820988,2.395555556,101,12.4,L,301,15,301,90.22,48.9,14.7,18,NA,0.519,NA,IMG_8284,11.066,NA,72.22,93.113,24.762,0.489823509,-35.99,1816.07,0.21,82.26,4.586
20-Jul-19,Bullock Main,2,D,2,Bullock Main-2D2,MEFE,Bullock Main-2D2-MEFE,13.37376543,10.97820988,2.395555556,101,12.4,L,301,15,301,90.22,48.9,14.7,3,NA,0.949,NA,IMG_8279,18.292,5,82.548,92.697,39.496,0.431668848,-35.62,1780.34,-0.76,65.56,4.351
20-Jul-19,Bullock Main,2,D,2,Bullock Main-2D2,VASP,Bullock Main-2D2-VASP,13.37376543,10.97820988,2.395555556,101,12.4,L,301,15,301,90.22,48.9,14.7,4,NA,0.708,NA,IMG_8282,26.108,NA,61.979,77.55,36.106,0.441540695,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,3,A,1,Bullock Main-3A1,MADI,Bullock Main-3A1-MADI,13.37376543,10.97820988,2.395555556,128,0.8,R,122,8,122,87.36,26.1,14.7,2,NA,0.605,NA,IMG_8278,12.106,NA,57.518,79.998,26.684,0.487198538,-34.88,1876.03,3.5,96.36,4.552
20-Jul-19,Bullock Main,3,A,1,Bullock Main-3A1,RUSP,Bullock Main-3A1-RUSP,13.37376543,10.97820988,2.395555556,128,0.8,R,122,8,122,87.36,26.1,14.7,12,22,0.849,NA,IMG_8276,45.225,NA,60.785,79.787,21.051,0.493661175,-33.48,1863.53,4.35,80.79,4.389
20-Jul-19,Bullock Main,3,A,1,Bullock Main-3A1,TITR,Bullock Main-3A1-TITR,13.37376543,10.97820988,2.395555556,128,0.8,R,122,8,122,87.36,26.1,14.7,NA,NA,0.838,NA,IMG_8277,25.386,NA,56.708,77.45,30.564,0.470186132,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,3,A,2,Bullock Main-3A2,MADI,Bullock Main-3A2-MADI,13.37376543,10.97820988,2.395555556,126,9.5,R,122,6,126,91,42.9,14.7,20,NA,0.536,NA,IMG_8232,51.429,NA,58.697,76.604,28.289,0.468268232,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,3,A,2,Bullock Main-3A2,MEFE,Bullock Main-3A2-MEFE,13.37376543,10.97820988,2.395555556,126,9.5,R,122,6,126,91,42.9,14.7,1,NA,1.118,NA,IMG_8231,30.537,6,65.133,80.522,31.037,0.455719557,-33.13,1974.96,2.64,62.83,4.65
20-Jul-19,Bullock Main,3,A,2,Bullock Main-3A2,RUSP,Bullock Main-3A2-RUSP,13.37376543,10.97820988,2.395555556,126,9.5,R,122,6,126,91,42.9,14.7,3,NA,1.309,NA,IMG_8240,73.7482396,NA,38.841,54.964,23.676,0.467854377,-31.55,1925.4,3.91,84.78,4.404
20-Jul-19,Bullock Main,3,A,2,Bullock Main-3A2,VASP,Bullock Main-3A2-VASP,13.37376543,10.97820988,2.395555556,126,9.5,R,122,6,126,91,42.9,14.7,2,NA,0.497,NA,IMG_8245,25.161,NA,64.311,80.842,34.914,0.448955111,-34.68,1497.99,3.65,86.07,3.335
20-Jul-19,Bullock Main,3,B,1,Bullock Main-3B1,MADI,Bullock Main-3B1-MADI,13.37376543,10.97820988,2.395555556,138,1.5,L,342,17,342,90.22,39.5,14.7,7,NA,0.455,NA,IMG_8247,33.651,NA,73.232,93.25,29.936,0.474752823,-34.22,1697.2,3.42,85.34,4.06
20-Jul-19,Bullock Main,3,B,1,Bullock Main-3B1,RUSP,Bullock Main-3B1-RUSP,13.37376543,10.97820988,2.395555556,138,1.5,L,342,17,342,90.22,39.5,14.7,5,44,0.891,NA,IMG_8251,52.576,NA,58.038,86.617,35.262,0.481427547,-33.13,1944.63,11.3,100.09,4.488
20-Jul-19,Bullock Main,3,B,1,Bullock Main-3B1,TITR,Bullock Main-3B1-TITR,13.37376543,10.97820988,2.395555556,138,1.5,L,342,17,342,90.22,39.5,14.7,NA,NA,NA,NA,IMG_8280,14.511,NA,74.913,97.203,29.637,0.481792092,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,3,B,1,Bullock Main-3B1,VASP,Bullock Main-3B1-VASP,13.37376543,10.97820988,2.395555556,138,1.5,L,342,17,342,90.22,39.5,14.7,3,NA,1.222,NA,IMG_8281,26.8,NA,69.985,88.287,33.528,0.460307612,NA,NA,NA,NA,NA
20-Jul-19,Bullock Main,3,B,2,Bullock Main-3B2,MADI,Bullock Main-3B2-MADI,13.37376543,10.97820988,2.395555556,142,2.7,L,294,30,294,81.9,20,14.7,NA,NA,0.518,NA,IMG_8262,13.613,NA,59.806,76.258,25.635,0.471604648,-35.94,1709.64,4.9,101.33,4.18
20-Jul-19,Bullock Main,3,B,2,Bullock Main-3B2,MEFE,Bullock Main-3B2-MEFE,13.37376543,10.97820988,2.395555556,142,2.7,L,294,30,294,81.9,20,14.7,4,NA,0.834,NA,IMG_8250,34.489,7,76.611,88.954,34.373,0.444907922,-34.94,1896,4.92,65.7,4.276
20-Jul-19,Bullock Main,3,B,2,Bullock Main-3B2,RUSP,Bullock Main-3B2-RUSP,13.37376543,10.97820988,2.395555556,142,2.7,L,294,30,294,81.9,20,14.7,NA,NA,1.226,NA,IMG_8229,42.33,NA,41.769,54.128,25.177,0.447065431,NA,NA,NA,NA,NA
